brand,model,year,mileage,fuelType,transmission,condition,location,price
Toyota,Camry,2018,94824,Hybrid,Automatic,used,Cairo,1824981.62
Chevrolet,Captiva,2012,149318,Petrol,Manual,used,Cairo,651645.41
Toyota,Yaris,2016,165641,Petrol,Manual,very_used,Giza,516399.12
Kia,Cerato,2003,255939,Petrol,Automatic,very_used,Giza,230027.59
Hyundai,Elantra AD,2008,258911,Petrol,Manual,very_used,Sharqia,254932.13
Hyundai,Accent RB,2018,108771,Petrol,Automatic,used,Alexandria,480307.37
Chevrolet,Aveo,2022,72739,Petrol,Automatic,used,Cairo,492582.47
Nissan,X-Trail,2004,300000,Petrol,Automatic,used,Qalyubia,463651.06
Toyota,Corolla,2013,208818,Petrol,Manual,very_used,Cairo,447601.94
Nissan,Sunny,2008,177654,Petrol,Manual,used,Cairo,262369.03
Honda,Civic,2010,272261,Petrol,Manual,used,Gharbia,493972.78
MG,RX5,2005,300000,Petrol,Manual,very_used,Cairo,315253.04
Toyota,Corolla,2014,152898,Petrol,Automatic,very_used,Cairo,564688.1
Honda,Accord,2013,239161,Petrol,Automatic,used,Suez,1014149.54
Nissan,Qashqai,2022,27706,Petrol,Automatic,very_used,Giza,1290600.41
Toyota,Camry,1999,300000,Petrol,Manual,used,Cairo,441844.18
Hyundai,Tucson,2005,300000,Petrol,Automatic,used,Giza,462302.63
Kia,Sportage,2016,143944,Petrol,Manual,used,Giza,1063351.47
Chevrolet,Captiva,2001,300000,Petrol,Manual,very_used,Giza,224618.77
Hyundai,Tucson,2007,188261,Petrol,Manual,very_used,Alexandria,509133.1
Nissan,Qashqai,2020,103345,Hybrid,Automatic,used,Cairo,1280701.05
Hyundai,Elantra AD,2020,75109,Petrol,Manual,used,Cairo,766860.53
Toyota,Yaris,2007,300000,Petrol,Manual,used,Gharbia,283305.22
Toyota,Fortuner,2017,120031,Petrol,Automatic,very_used,Cairo,1685008.9
Toyota,Corolla,2007,195301,Petrol,Manual,used,Cairo,428801.12
BMW,X1,2016,140135,Petrol,Automatic,very_used,Cairo,1792038.36
Kia,Rio,2010,270908,Petrol,Automatic,very_used,Giza,244499.29
Skoda,Octavia,2006,300000,Petrol,Automatic,used,Giza,392171.47
Kia,Cerato,2016,132001,Diesel,Automatic,very_used,Luxor,543878.44
Nissan,X-Trail,2002,300000,Petrol,Automatic,very_used,Alexandria,365844.15
MG,ZS,2019,109599,Petrol,Automatic,used,Gharbia,855709.78
Honda,Civic,2007,300000,Petrol,Manual,used,Cairo,403118.7
Chevrolet,Aveo,2017,138453,Petrol,Manual,very_used,Dakahlia,289069.82
Honda,Civic,2006,276371,Petrol,Automatic,used,Sharqia,428061.17
Honda,CR-V,2012,280532,Petrol,Manual,very_used,Giza,803281.54
Nissan,Sunny,2011,216773,Petrol,Automatic,used,Alexandria,281013.92
Hyundai,Accent RB,2015,202579,Petrol,Manual,used,Gharbia,337264.56
BMW,X1,2014,206703,Diesel,Automatic,very_used,Alexandria,1435855.21
Toyota,Camry,2016,125194,Petrol,Automatic,used,Monufia,1351406.53
Kia,Rio,2020,66933,Petrol,Automatic,used,Cairo,719597.72
Mercedes,C180,2023,31350,Petrol,Automatic,used,Dakahlia,3867864.38
Hyundai,Accent RB,2014,143561,Petrol,Automatic,very_used,Cairo,324333.9
Toyota,Corolla,2021,81917,Petrol,Automatic,used,Giza,992116.84
MG,MG 5,2018,108788,Petrol,Manual,used,Qalyubia,584515.02
Chevrolet,Aveo,2005,300000,Petrol,Automatic,used,Assiut,127516.4
Hyundai,Tucson,2000,300000,Petrol,Automatic,very_used,Sharqia,277275.33
Skoda,Kamiq,2021,78918,Hybrid,Automatic,used,Giza,1514668.91
Hyundai,Accent RB,2014,200660,Petrol,Manual,used,Dakahlia,344637.81
Toyota,Fortuner,2016,215649,Petrol,Automatic,very_used,Cairo,1325366.06
MG,RX5,2001,300000,Petrol,Manual,very_used,Alexandria,269045.16
Nissan,Sunny,2015,164109,Hybrid,Automatic,used,Giza,408987.78
Nissan,Qashqai,2010,208064,Petrol,Automatic,very_used,Ismailia,486360.08
Mercedes,GLC 200,2013,262900,Hybrid,Automatic,very_used,Cairo,2475169.58
Toyota,Fortuner,2011,275569,Petrol,Automatic,very_used,Cairo,917298.18
Toyota,Fortuner,2020,70564,Hybrid,Automatic,used,Giza,2801754.45
Kia,Sportage,2001,300000,Petrol,Automatic,used,Cairo,400307.83
Toyota,Corolla,2010,189676,Petrol,Automatic,used,Cairo,524977.98
Chevrolet,Optra,1997,300000,Diesel,Manual,very_used,Alexandria,86406.16
Skoda,Kodiaq,2002,261685,Diesel,Manual,very_used,Cairo,502621.2
Chevrolet,Captiva,2005,300000,Petrol,Manual,very_used,Cairo,307446.61
Honda,Accord,2017,164999,Diesel,Manual,used,Gharbia,1309059.67
Mercedes,E200,2007,193321,Petrol,Automatic,very_used,Giza,1637735.13
Hyundai,Tucson,2016,139985,Petrol,Automatic,very_used,Cairo,929153.21
MG,ZS,2019,38564,Petrol,Manual,used,Alexandria,964332.7
Nissan,Sunny,2018,163387,Hybrid,Automatic,used,Cairo,496648.59
Kia,Sportage,2019,86049,Petrol,Automatic,used,Assiut,1381505.82
Hyundai,Accent RB,2017,124920,Petrol,Automatic,very_used,Giza,400414.49
Toyota,Corolla,2015,212370,Petrol,Automatic,very_used,Qalyubia,528017.82
Kia,Rio,2022,55197,Petrol,Automatic,used,Cairo,790656.46
MG,RX5,2009,255526,Petrol,Automatic,very_used,Cairo,456073.32
Chevrolet,Optra,2017,117837,Petrol,Automatic,very_used,Alexandria,340425.94
MG,RX5,2005,300000,Petrol,Automatic,used,Cairo,377851.07
BMW,520i,2016,189422,Petrol,Automatic,used,Cairo,2693299.49
Nissan,Qashqai,2010,169288,Petrol,Automatic,used,Giza,653281.36
Skoda,Kamiq,2005,300000,Petrol,Automatic,used,Cairo,432855.68
Kia,Cerato,2021,45361,Hybrid,Automatic,used,Cairo,1001339.83
Nissan,Qashqai,2018,140904,Petrol,Automatic,very_used,Sharqia,882002.58
MG,MG 5,2006,300000,Petrol,Automatic,very_used,Alexandria,196151.88
Kia,Cerato,2017,158343,Petrol,Automatic,used,Giza,672418.34
Toyota,Corolla,2021,58236,Petrol,Manual,used,Cairo,1069576.79
Chevrolet,Captiva,2012,210544,Hybrid,Automatic,used,Dakahlia,652405.57
Skoda,Octavia,2015,226555,Diesel,Automatic,used,Suez,744250.66
Toyota,Camry,2008,222485,Hybrid,Manual,used,Cairo,817699.96
Chevrolet,Captiva,2018,65666,Petrol,Automatic,very_used,Alexandria,836867.91
MG,ZS,2019,77222,Petrol,Automatic,new,Cairo,1000187.12
Honda,CR-V,2014,250242,Petrol,Manual,used,Cairo,1156484.67
MG,ZS,2011,271068,Petrol,Automatic,very_used,Giza,390917.24
MG,RX5,2022,56457,Petrol,Automatic,used,Cairo,1439850.39
Honda,Accord,2024,11119,Petrol,Automatic,new,Giza,2714910.01
Hyundai,Accent RB,2005,300000,Diesel,Automatic,used,Ismailia,181487.19
Hyundai,Tucson,2018,133947,Petrol,Automatic,very_used,Cairo,995438.8
BMW,520i,2019,92266,Diesel,Automatic,used,Cairo,3690719.26
Kia,Cerato,2014,153235,Petrol,Automatic,very_used,Sharqia,463585.79
Skoda,Kamiq,2015,194225,Petrol,Automatic,very_used,Cairo,747237.48
Kia,Sportage,2009,219247,Petrol,Automatic,used,Cairo,680920.74
Honda,Accord,2006,246505,Petrol,Automatic,used,Cairo,658043.43
Audi,Q3,2018,120974,Petrol,Automatic,used,Cairo,2781227.02
Skoda,Kamiq,2016,216113,Petrol,Automatic,used,Cairo,837488.08
Toyota,Fortuner,2013,206189,Petrol,Automatic,very_used,Giza,1143129.35
Kia,Cerato,2013,180474,Petrol,Automatic,very_used,Giza,431522.69
MG,RX5,2005,300000,Diesel,Automatic,very_used,Giza,329186.9
Kia,Sportage,2010,300000,Petrol,Automatic,very_used,Alexandria,485350.23
Nissan,Qashqai,2016,138023,Petrol,Manual,very_used,Ismailia,719266.89
Honda,Accord,2010,260468,Petrol,Automatic,very_used,Giza,699284.3
Chevrolet,Optra,2001,299782,Petrol,Manual,very_used,Giza,103557.24
BMW,320i,2004,300000,Petrol,Manual,used,Qalyubia,705251.67
Nissan,Qashqai,2015,134382,Petrol,Manual,very_used,Monufia,685267.43
MG,MG 5,2015,99253,Petrol,Automatic,very_used,Alexandria,443930.43
Chevrolet,Aveo,2020,56337,Petrol,Manual,very_used,Gharbia,359080.19
MG,MG 5,2021,73169,Hybrid,Manual,used,Alexandria,760026.12
BMW,520i,2013,241420,Petrol,Automatic,very_used,Qalyubia,1599084.26
Nissan,Sunny,2020,131326,Diesel,Automatic,used,Dakahlia,490960.32
Honda,Accord,2005,300000,Petrol,Manual,very_used,Dakahlia,466629.84
MG,MG 5,2017,137964,Petrol,Automatic,used,Cairo,562717.92
Kia,Cerato,2018,137983,Petrol,Automatic,very_used,Cairo,629231.95
Mercedes,C180,2019,89295,Petrol,Automatic,very_used,Suez,2427924.49
Kia,Cerato,2022,42812,Petrol,Manual,used,Giza,1011593.53
Kia,Sportage,2010,270370,Petrol,Manual,very_used,Cairo,552158.71
Toyota,Corolla,2018,83788,Diesel,Manual,very_used,Alexandria,752356.28
Kia,Sportage,2017,142652,Petrol,Manual,used,Giza,1125879.04
Kia,Sportage,2019,87952,Petrol,Manual,new,Suez,1549601.0
MG,RX5,2019,113746,Petrol,Manual,used,Alexandria,1064560.54
Chevrolet,Optra,2024,7196,Petrol,Manual,new,Giza,690636.46
MG,ZS,2003,300000,Petrol,Automatic,very_used,Cairo,231203.29
Toyota,Yaris,2017,146820,Petrol,Automatic,very_used,Luxor,538257.78
Hyundai,Tucson,2020,95508,Hybrid,Automatic,used,Cairo,1463071.22
MG,ZS,2008,300000,Petrol,Automatic,used,Cairo,355504.89
Toyota,Corolla,2006,300000,Petrol,Automatic,used,Giza,339402.22
BMW,X1,2010,215798,Petrol,Automatic,used,Alexandria,1311443.5
Kia,Rio,2008,300000,Petrol,Automatic,used,Alexandria,251924.57
Kia,Sportage,2020,68870,Petrol,Automatic,used,Giza,1505747.52
Kia,Sportage,2018,128168,Diesel,Automatic,very_used,Cairo,1153384.64
MG,RX5,2020,121232,Hybrid,Manual,used,Alexandria,1203813.72
Honda,CR-V,2009,227661,Petrol,Automatic,used,Giza,987066.18
Nissan,Qashqai,2018,90802,Petrol,Automatic,used,Cairo,1108937.28
Hyundai,Elantra AD,2020,53074,Petrol,Manual,very_used,Cairo,673779.83
Skoda,Kodiaq,2006,300000,Petrol,Automatic,used,Monufia,641783.32
Hyundai,Elantra AD,1998,300000,Petrol,Manual,used,Sharqia,173660.45
Honda,Accord,2020,94896,Petrol,Automatic,used,Qalyubia,1723248.84
Kia,Cerato,2016,174420,Petrol,Manual,very_used,Alexandria,480447.36
Nissan,X-Trail,2000,300000,Petrol,Automatic,very_used,Sharqia,328304.25
Hyundai,Accent RB,2014,125033,Diesel,Manual,very_used,Giza,337968.64
Hyundai,Tucson,2005,300000,Petrol,Automatic,used,Gharbia,416561.4
MG,MG 5,2003,300000,Petrol,Automatic,very_used,Luxor,164053.78
Toyota,Yaris,2003,280074,Petrol,Automatic,used,Qalyubia,261604.27
Nissan,Qashqai,2017,175955,Hybrid,Automatic,used,Sharqia,971067.99
BMW,320i,2011,152588,Petrol,Automatic,used,Gharbia,1401810.84
Nissan,Sunny,2008,221516,Diesel,Manual,used,Cairo,248053.85
BMW,X1,2004,300000,Diesel,Automatic,very_used,Cairo,757335.49
Kia,Cerato,2013,212685,Hybrid,Automatic,used,Cairo,548613.85
Toyota,Yaris,2006,300000,Petrol,Automatic,very_used,Alexandria,234423.41
Hyundai,Tucson,2011,293989,Petrol,Manual,very_used,Cairo,486692.67
Chevrolet,Aveo,2016,204868,Petrol,Automatic,very_used,Assiut,246952.37
Toyota,Corolla,2015,142902,Petrol,Automatic,very_used,Dakahlia,565829.5
MG,RX5,2018,115022,Petrol,Manual,very_used,Giza,873504.84
Hyundai,Accent RB,2017,110734,Diesel,Automatic,used,Alexandria,476233.88
Toyota,Corolla,2016,98117,Petrol,Automatic,very_used,Ismailia,629629.4
Audi,A3,2017,112269,Petrol,Automatic,very_used,Cairo,1484252.98
Chevrolet,Optra,2012,235114,Petrol,Manual,used,Suez,248940.21
Nissan,Sunny,2017,122918,Hybrid,Automatic,very_used,Cairo,418038.45
Kia,Sportage,2020,91841,Hybrid,Manual,used,Cairo,1580160.04
MG,RX5,2016,163122,Petrol,Manual,very_used,Monufia,727436.66
Hyundai,Tucson,2003,300000,Petrol,Automatic,used,Giza,388217.67
Skoda,Octavia,2007,272576,Petrol,Manual,very_used,Suez,356289.33
MG,MG 5,2021,55119,Petrol,Automatic,used,Cairo,768216.15
Hyundai,Tucson,2014,218307,Petrol,Automatic,very_used,Assiut,664201.73
Kia,Rio,2017,107583,Petrol,Automatic,very_used,Cairo,490337.68
Toyota,Yaris,2008,300000,Petrol,Automatic,very_used,Suez,253149.08
BMW,520i,2000,300000,Petrol,Automatic,very_used,Cairo,740920.32
Nissan,Sunny,2003,300000,Petrol,Manual,very_used,Giza,127409.73
Toyota,Yaris,2016,93824,Petrol,Automatic,used,Giza,711634.7
Hyundai,Accent RB,2022,64872,Petrol,Manual,very_used,Cairo,553678.97
Kia,Rio,2014,196791,Petrol,Automatic,used,Cairo,406900.36
Honda,CR-V,2014,182135,Petrol,Automatic,very_used,Giza,1136232.39
MG,MG 5,2009,154093,Petrol,Manual,used,Cairo,349347.64
Skoda,Octavia,2019,103919,Hybrid,Automatic,used,Alexandria,1132099.49
Honda,Accord,2013,238834,Petrol,Automatic,very_used,Cairo,821310.18
Hyundai,Tucson,2007,300000,Petrol,Automatic,very_used,Suez,411818.69
Audi,A3,2003,300000,Petrol,Automatic,very_used,Cairo,536915.18
Toyota,Yaris,2015,207928,Diesel,Automatic,very_used,Luxor,440670.04
MG,ZS,2013,225469,Petrol,Automatic,very_used,Ismailia,430120.18
Hyundai,Accent RB,2004,300000,Petrol,Automatic,very_used,Giza,144247.85
Chevrolet,Optra,2010,189664,Petrol,Automatic,very_used,Cairo,207261.8
Hyundai,Elantra AD,2010,231314,Petrol,Manual,used,Giza,381409.1
Toyota,Camry,2015,193054,Petrol,Automatic,very_used,Cairo,1058422.6
Hyundai,Elantra AD,2007,196270,Petrol,Automatic,very_used,Ismailia,289642.82
Nissan,Qashqai,2012,238053,Diesel,Manual,very_used,Cairo,551889.48
Honda,Civic,2015,200857,Petrol,Automatic,very_used,Dakahlia,642038.56
Honda,Accord,2006,294274,Petrol,Automatic,used,Giza,608167.14
Hyundai,Accent RB,2003,300000,Petrol,Manual,very_used,Giza,125387.85
Kia,Cerato,2022,61219,Hybrid,Automatic,very_used,Dakahlia,905681.83
Chevrolet,Aveo,2002,300000,Petrol,Manual,very_used,Cairo,93878.63
Audi,A3,2006,300000,Petrol,Automatic,very_used,Cairo,639372.47
Hyundai,Tucson,2003,300000,Petrol,Manual,very_used,Cairo,324902.72
BMW,X1,2018,137152,Diesel,Automatic,used,Giza,2311683.01
Hyundai,Elantra AD,2022,33499,Petrol,Automatic,used,Sharqia,954793.59
Nissan,X-Trail,2008,243028,Petrol,Automatic,used,Giza,650843.7
Toyota,Yaris,2016,150592,Diesel,Automatic,very_used,Qalyubia,544052.59
Kia,Sportage,2017,177917,Diesel,Automatic,very_used,Alexandria,902867.29
Hyundai,Tucson,2018,123906,Petrol,Automatic,used,Cairo,1266913.69
Honda,Civic,2015,150698,Diesel,Automatic,used,Gharbia,870085.19
Toyota,Fortuner,2000,300000,Petrol,Automatic,very_used,Alexandria,504984.83
Hyundai,Tucson,2001,300000,Petrol,Automatic,very_used,Suez,308426.29
Chevrolet,Aveo,2005,300000,Petrol,Automatic,very_used,Alexandria,109429.85
Hyundai,Accent RB,2010,228518,Petrol,Automatic,very_used,Cairo,232696.07
Skoda,Octavia,2019,86803,Petrol,Automatic,used,Qalyubia,1145657.95
Chevrolet,Aveo,2005,300000,Petrol,Manual,used,Giza,129724.74
Hyundai,Elantra AD,2017,137696,Diesel,Manual,very_used,Giza,504836.04
Chevrolet,Aveo,2016,153909,Petrol,Automatic,used,Dakahlia,330049.6
Kia,Cerato,2005,300000,Diesel,Automatic,very_used,Giza,232448.07
Kia,Rio,2014,209263,Petrol,Automatic,very_used,Gharbia,320130.81
Kia,Cerato,2021,84905,Hybrid,Automatic,used,Alexandria,955651.33
Kia,Sportage,2012,253434,Diesel,Automatic,used,Alexandria,729242.47
Audi,Q3,2010,260615,Petrol,Automatic,very_used,Cairo,1233458.83
Toyota,Corolla,2009,300000,Petrol,Automatic,new,Alexandria,432078.5
MG,RX5,2024,4963,Petrol,Automatic,new,Cairo,1851743.23
Skoda,Octavia,2009,231815,Petrol,Manual,very_used,Cairo,423937.39
Hyundai,Accent RB,2009,199958,Petrol,Automatic,very_used,Cairo,216482.38
Toyota,Fortuner,2006,300000,Diesel,Automatic,used,Ismailia,818917.79
Honda,Accord,2002,300000,Petrol,Manual,used,Giza,486378.96
Toyota,Yaris,2020,145639,Petrol,Automatic,used,Alexandria,802570.72
Toyota,Corolla,2013,191169,Petrol,Automatic,very_used,Dakahlia,472793.06
Toyota,Corolla,2012,293038,Petrol,Automatic,very_used,Qalyubia,372270.96
Nissan,Sunny,1999,300000,Petrol,Manual,used,Giza,128321.98
Hyundai,Accent RB,2005,264433,Diesel,Manual,used,Giza,191075.79
Chevrolet,Captiva,2013,226722,Petrol,Manual,very_used,Gharbia,495442.52
Chevrolet,Captiva,2010,187271,Petrol,Automatic,used,Giza,585514.22
Nissan,Sunny,2006,300000,Petrol,Automatic,very_used,Qalyubia,154389.44
Nissan,Qashqai,2011,251725,Diesel,Manual,very_used,Cairo,512816.5
Hyundai,Elantra AD,2012,297709,Petrol,Manual,used,Qalyubia,339566.66
Audi,A4,2017,84110,Petrol,Automatic,very_used,Qalyubia,2152344.11
Hyundai,Elantra AD,2012,169740,Diesel,Automatic,very_used,Sharqia,379121.53
Skoda,Kamiq,2009,172754,Petrol,Automatic,very_used,Cairo,556415.35
Honda,Civic,2012,291276,Petrol,Automatic,very_used,Cairo,487899.94
Kia,Rio,2018,71324,Diesel,Manual,used,Gharbia,612594.08
Kia,Sportage,2009,225720,Petrol,Manual,new,Monufia,696425.48
MG,RX5,2022,24536,Petrol,Manual,used,Giza,1425564.98
Kia,Rio,2013,140803,Petrol,Automatic,used,Alexandria,414844.31
Kia,Rio,2022,66558,Petrol,Automatic,used,Giza,750873.19
Mercedes,GLC 200,2018,138355,Diesel,Automatic,very_used,Cairo,3640530.67
MG,RX5,2011,220756,Petrol,Automatic,very_used,Cairo,535824.17
Skoda,Kodiaq,2019,103523,Petrol,Manual,used,Sharqia,1728958.12
Nissan,Sunny,2002,300000,Petrol,Manual,very_used,Alexandria,125345.07
Honda,CR-V,2019,87587,Petrol,Automatic,used,Cairo,2147395.8
Toyota,Corolla,2003,300000,Hybrid,Automatic,very_used,Cairo,258588.49
MG,MG 5,2022,38742,Petrol,Manual,used,Cairo,861804.42
BMW,520i,2011,263748,Petrol,Automatic,used,Cairo,1644416.66
Honda,Civic,2005,300000,Petrol,Automatic,very_used,Alexandria,328449.67
MG,MG 5,2005,300000,Petrol,Automatic,used,Gharbia,226253.82
Honda,CR-V,2013,298112,Diesel,Automatic,used,Sharqia,1039840.98
Kia,Sportage,2020,83717,Petrol,Manual,used,Gharbia,1398651.75
Honda,CR-V,2008,255048,Petrol,Automatic,used,Cairo,880983.96
Kia,Rio,2022,53759,Hybrid,Automatic,used,Gharbia,794562.09
Toyota,Camry,2016,184904,Petrol,Automatic,very_used,Alexandria,1072792.7
Toyota,Fortuner,2019,125816,Petrol,Automatic,used,Giza,2219843.5
Nissan,X-Trail,2010,277050,Diesel,Automatic,very_used,Giza,590119.57
Mercedes,E200,2017,167424,Petrol,Automatic,used,Giza,3633269.75
Hyundai,Accent RB,2016,120948,Petrol,Automatic,used,Cairo,462836.52
Honda,Civic,2016,92681,Petrol,Automatic,used,Cairo,1011027.8
Kia,Sportage,2007,269228,Petrol,Manual,used,Cairo,575354.65
BMW,X1,2012,156503,Petrol,Automatic,used,Alexandria,1582595.82
Toyota,Corolla,2019,110564,Petrol,Automatic,very_used,Alexandria,753441.18
Chevrolet,Aveo,2015,176633,Petrol,Automatic,very_used,Alexandria,243381.52
Hyundai,Tucson,2003,300000,Diesel,Automatic,very_used,Cairo,328271.94
Hyundai,Elantra AD,2022,62949,Hybrid,Automatic,used,Luxor,914479.36
Chevrolet,Optra,2018,142568,Petrol,Automatic,very_used,Cairo,341552.91
Nissan,X-Trail,2017,132012,Hybrid,Automatic,very_used,Alexandria,1180006.05
Chevrolet,Optra,2011,170531,Petrol,Automatic,used,Giza,264541.03
Hyundai,Elantra AD,2016,153438,Petrol,Automatic,very_used,Monufia,495511.89
MG,MG 5,2012,239539,Petrol,Automatic,very_used,Gharbia,305433.86
MG,ZS,2016,127891,Petrol,Manual,very_used,Sharqia,606514.74
Toyota,Yaris,2017,177107,Petrol,Automatic,used,Alexandria,666830.1
BMW,520i,2015,135414,Petrol,Automatic,very_used,Qalyubia,2149947.44
Mercedes,C180,2011,267904,Petrol,Automatic,very_used,Sharqia,1161282.85
Hyundai,Accent RB,2020,109237,Diesel,Automatic,used,Giza,552435.89
Chevrolet,Aveo,2022,63312,Petrol,Automatic,used,Qalyubia,475825.36
BMW,520i,2010,180202,Petrol,Automatic,very_used,Assiut,1480946.07
Nissan,Sunny,2014,261099,Petrol,Automatic,very_used,Monufia,235170.66
BMW,320i,2020,111864,Hybrid,Automatic,used,Gharbia,2485830.34
Honda,Civic,2013,101934,Petrol,Automatic,very_used,Alexandria,673339.64
Hyundai,Tucson,2007,300000,Petrol,Manual,used,Qalyubia,455468.62
Honda,Accord,2013,159191,Petrol,Automatic,very_used,Cairo,922124.16
Nissan,Sunny,2006,300000,Petrol,Automatic,used,Alexandria,177531.35
MG,ZS,2017,88196,Petrol,Automatic,very_used,Sharqia,723741.24
Toyota,Yaris,2022,72689,Petrol,Automatic,used,Alexandria,980521.18
MG,ZS,2004,300000,Petrol,Automatic,very_used,Suez,251525.82
Honda,Civic,2010,194766,Petrol,Automatic,very_used,Alexandria,508099.76
MG,MG 5,2015,166948,Petrol,Automatic,very_used,Cairo,404732.33
Mercedes,GLC 200,2012,234520,Diesel,Automatic,very_used,Qalyubia,2312356.5
Kia,Rio,2011,139838,Diesel,Automatic,very_used,Cairo,347904.72
BMW,X3,2015,156613,Petrol,Automatic,used,Giza,2751102.09
Hyundai,Accent RB,2015,221181,Petrol,Automatic,very_used,Gharbia,292885.85
Mercedes,C180,2018,133382,Diesel,Automatic,very_used,Monufia,2136134.41
Toyota,Yaris,2019,117375,Petrol,Automatic,very_used,Sharqia,674988.64
Kia,Rio,2018,92971,Petrol,Automatic,used,Giza,627821.05
Chevrolet,Optra,2008,276267,Diesel,Manual,very_used,Giza,156959.54
Nissan,Qashqai,2012,249866,Hybrid,Automatic,used,Sharqia,698746.16
Hyundai,Tucson,2018,70208,Petrol,Automatic,used,Dakahlia,1285491.82
Kia,Rio,2010,300000,Petrol,Manual,used,Giza,273959.12
Nissan,X-Trail,2005,300000,Petrol,Automatic,used,Aswan,482382.97
Skoda,Kamiq,2014,240873,Petrol,Automatic,very_used,Cairo,606169.39
MG,MG 5,2015,151575,Petrol,Automatic,very_used,Ismailia,416499.89
Skoda,Octavia,2019,82169,Petrol,Automatic,very_used,Dakahlia,899379.71
Skoda,Octavia,2010,300000,Petrol,Automatic,very_used,Monufia,410160.19
Skoda,Kamiq,2007,300000,Petrol,Automatic,very_used,Alexandria,364939.47
Mercedes,C180,2018,125183,Petrol,Automatic,very_used,Alexandria,2099733.99
Kia,Rio,2022,50758,Diesel,Automatic,used,Dakahlia,820695.57
Toyota,Corolla,2019,59264,Petrol,Automatic,used,Cairo,989877.13
Mercedes,GLC 200,2009,300000,Petrol,Manual,used,Giza,1960435.48
BMW,X3,2018,119927,Petrol,Automatic,very_used,Cairo,3004109.95
Chevrolet,Captiva,2008,195204,Petrol,Automatic,very_used,Monufia,425541.84
Hyundai,Accent RB,2014,153345,Petrol,Manual,very_used,Qalyubia,285582.72
Toyota,Yaris,2016,165400,Diesel,Automatic,very_used,Monufia,525890.64
Chevrolet,Aveo,2001,300000,Petrol,Manual,very_used,Dakahlia,92915.13
Chevrolet,Aveo,2023,40110,Petrol,Manual,new,Cairo,592709.72
Skoda,Kodiaq,2019,93330,Petrol,Manual,used,Cairo,1744573.39
Toyota,Yaris,2022,83551,Petrol,Automatic,used,Cairo,938417.01
Kia,Rio,2000,300000,Diesel,Manual,very_used,Alexandria,130973.31
Audi,Q3,2020,103641,Diesel,Automatic,used,Cairo,3251117.85
Chevrolet,Captiva,2011,150895,Petrol,Manual,used,Dakahlia,606420.11
MG,ZS,2015,138043,Petrol,Manual,very_used,Qalyubia,579777.2
Nissan,Sunny,2012,237307,Petrol,Automatic,very_used,Gharbia,220989.19
Toyota,Fortuner,2010,146738,Petrol,Automatic,used,Monufia,1307770.09
Kia,Rio,2012,81457,Petrol,Automatic,used,Qalyubia,439692.69
MG,ZS,2018,135439,Petrol,Automatic,used,Cairo,843585.24
Honda,Civic,2010,300000,Diesel,Automatic,used,Cairo,535084.14
Chevrolet,Aveo,2021,59504,Hybrid,Automatic,used,Giza,515419.32
Hyundai,Elantra AD,2009,235156,Petrol,Automatic,used,Monufia,345120.88
Hyundai,Elantra AD,2013,174961,Petrol,Automatic,very_used,Cairo,430201.73
